president,subgroup,date,approve,approve_hi,approve_lo,disapprove,disapprove_hi,disapprove_lo,timestamp,spread,datetime,date_display
Joseph R. Biden Jr.,Voters,06-16-21,51.73,57.079344,46.370683,43.11,48.161757,38.049921,12:23:09 16 Jun 2021,8.62,2021-06-16 12:23:09,Jun. 16
Joseph R. Biden Jr.,Voters,06-15-21,53.17,58.77797,47.555536,42.0,47.655176,36.341032,10:24:11 15 Jun 2021,11.17,2021-06-15 10:24:11,Jun. 15
Joseph R. Biden Jr.,Voters,06-14-21,53.63,59.297232,47.972477,41.29,46.848613,35.734094,13:02:18 14 Jun 2021,12.34,2021-06-14 13:02:18,Jun. 14
Joseph R. Biden Jr.,Voters,06-11-21,53.63,59.297232,47.972477,41.29,46.848613,35.734094,23:06:08 11 Jun 2021,12.34,2021-06-11 23:06:08,Jun. 11
Joseph R. Biden Jr.,Voters,06-10-21,53.54,58.754657,48.331195,41.27,46.749652,35.790838,09:34:09 10 Jun 2021,12.27,2021-06-10 09:34:09,Jun. 10
Joseph R. Biden Jr.,Voters,06-09-21,53.45,58.702592,48.193613,41.33,46.806018,35.84735,14:47:09  9 Jun 2021,12.12,2021-06-09 14:47:09,Jun. 09
Joseph R. Biden Jr.,Voters,06-08-21,53.51,58.947268,48.070883,41.17,46.812863,35.534419,12:30:12  8 Jun 2021,12.34,2021-06-08 12:30:12,Jun. 08
Joseph R. Biden Jr.,Voters,06-07-21,54.41,60.011716,48.798792,40.52,46.260886,34.77263,09:29:17  7 Jun 2021,13.89,2021-06-07 09:29:17,Jun. 07
Joseph R. Biden Jr.,Voters,06-04-21,54.41,60.011716,48.798792,40.52,46.260886,34.77263,21:00:13  4 Jun 2021,13.89,2021-06-04 21:00:13,Jun. 04
Joseph R. Biden Jr.,Voters,06-03-21,54.19,59.406237,48.964812,40.63,46.442694,34.818439,20:56:08  3 Jun 2021,13.55,2021-06-03 20:56:08,Jun. 03
Joseph R. Biden Jr.,Voters,06-02-21,53.62,58.613892,48.631137,41.6,46.164973,37.030567,09:39:09  2 Jun 2021,12.02,2021-06-02 09:39:09,Jun. 02
Joseph R. Biden Jr.,Voters,06-01-21,54.15,59.064913,49.232259,41.13,45.564834,36.693956,09:28:21  1 Jun 2021,13.02,2021-06-01 09:28:21,Jun. 01
Joseph R. Biden Jr.,Voters,05-28-21,54.15,59.064913,49.232259,41.13,45.564834,36.693956,13:54:08 28 May 2021,13.02,2021-05-28 13:54:08,May. 28
Joseph R. Biden Jr.,Voters,05-27-21,54.26,59.29921,49.220475,41.09,45.509931,36.670514,19:41:08 27 May 2021,13.17,2021-05-27 19:41:08,May. 27
Joseph R. Biden Jr.,Voters,05-26-21,54.32,59.355972,49.279948,41.04,45.420893,36.668564,21:22:08 26 May 2021,13.27,2021-05-26 21:22:08,May. 26
Joseph R. Biden Jr.,Voters,05-25-21,54.83,60.15433,49.5056,41.01,45.90331,36.12004,10:55:28 25 May 2021,13.82,2021-05-25 10:55:28,May. 25
Joseph R. Biden Jr.,Voters,05-24-21,54.41,59.627484,49.193461,41.43,46.434685,36.417778,09:09:14 24 May 2021,12.98,2021-05-24 09:09:14,May. 24
Joseph R. Biden Jr.,Voters,05-21-21,54.41,59.627484,49.193461,41.43,46.434685,36.417778,21:02:07 21 May 2021,12.98,2021-05-21 21:02:07,May. 21
Joseph R. Biden Jr.,Voters,05-20-21,52.64,57.290029,47.991064,42.32,47.502066,37.13801,10:15:10 20 May 2021,10.32,2021-05-20 10:15:10,May. 20
Joseph R. Biden Jr.,Voters,05-19-21,52.52,57.20093,47.838331,42.49,47.756556,37.232182,16:44:08 19 May 2021,10.03,2021-05-19 16:44:08,May. 19
Joseph R. Biden Jr.,Voters,05-18-21,52.44,57.370792,47.499582,42.31,47.968922,36.658278,13:58:09 18 May 2021,10.12,2021-05-18 13:58:09,May. 18
Joseph R. Biden Jr.,Voters,05-17-21,52.06,57.185203,46.936111,42.84,48.364715,37.313409,08:53:13 17 May 2021,9.22,2021-05-17 08:53:13,May. 17
Joseph R. Biden Jr.,Voters,05-14-21,52.06,57.185203,46.936111,42.84,48.364715,37.313409,10:42:08 14 May 2021,9.22,2021-05-14 10:42:08,May. 14
Joseph R. Biden Jr.,Voters,05-13-21,52.18,57.421504,46.932605,43.2,48.209485,38.197185,09:54:08 13 May 2021,8.97,2021-05-13 09:54:08,May. 13
Joseph R. Biden Jr.,Voters,05-12-21,52.06,57.340941,46.774591,43.33,48.386174,38.275144,13:13:07 12 May 2021,8.73,2021-05-12 13:13:07,May. 12
Joseph R. Biden Jr.,Voters,05-11-21,53.46,58.845616,48.071051,42.1,47.408844,36.800526,10:07:08 11 May 2021,11.35,2021-05-11 10:07:08,May. 11
Joseph R. Biden Jr.,Voters,05-10-21,53.58,58.969627,48.195182,42.01,47.204464,36.821817,09:11:13 10 May 2021,11.57,2021-05-10 09:11:13,May. 10
Joseph R. Biden Jr.,Voters,05-07-21,53.58,58.969627,48.195182,42.01,47.204464,36.821817,21:27:08  7 May 2021,11.57,2021-05-07 21:27:08,May. 07
Joseph R. Biden Jr.,Voters,05-06-21,53.39,58.672619,48.110769,42.07,47.311008,36.825922,13:18:08  6 May 2021,11.32,2021-05-06 13:18:08,May. 06
Joseph R. Biden Jr.,Voters,05-05-21,53.29,58.588619,47.993739,42.12,47.347572,36.902193,20:59:08  5 May 2021,11.17,2021-05-05 20:59:08,May. 05
Joseph R. Biden Jr.,Voters,05-04-21,53.77,59.021221,48.515912,41.69,47.005734,36.36968,09:39:08  4 May 2021,12.08,2021-05-04 09:39:08,May. 04
Joseph R. Biden Jr.,Voters,05-03-21,53.75,58.929799,48.57482,42.02,47.133687,36.8977,09:09:10  3 May 2021,11.74,2021-05-03 09:09:10,May. 03
Joseph R. Biden Jr.,Voters,05-01-21,53.75,58.929799,48.57482,42.02,47.133687,36.8977,20:20:08  1 May 2021,11.74,2021-05-01 20:20:08,May. 01
Joseph R. Biden Jr.,Voters,04-30-21,53.75,58.929799,48.57482,42.02,47.133687,36.8977,16:50:11 30 Apr 2021,11.74,2021-04-30 16:50:11,Apr. 30
Joseph R. Biden Jr.,Voters,04-29-21,53.61,58.529738,48.692667,42.16,47.218585,37.110237,17:57:07 29 Apr 2021,11.45,2021-04-29 17:57:07,Apr. 29
Joseph R. Biden Jr.,Voters,04-28-21,53.7,58.573011,48.825706,42.09,47.070299,37.115081,18:58:07 28 Apr 2021,11.61,2021-04-28 18:58:07,Apr. 28
Joseph R. Biden Jr.,Voters,04-27-21,54.35,59.442591,49.251582,41.42,46.463094,36.370037,13:30:09 27 Apr 2021,12.93,2021-04-27 13:30:09,Apr. 27
Joseph R. Biden Jr.,Voters,04-26-21,54.23,59.539871,48.917856,41.11,46.15523,36.066524,17:19:07 26 Apr 2021,13.12,2021-04-26 17:19:07,Apr. 26
Joseph R. Biden Jr.,Voters,04-25-21,54.32,59.948448,48.696589,40.64,45.994519,35.287512,13:00:13 25 Apr 2021,13.68,2021-04-25 13:00:13,Apr. 25
Joseph R. Biden Jr.,Voters,04-23-21,54.32,59.948448,48.696589,40.64,45.994519,35.287512,18:01:08 23 Apr 2021,13.68,2021-04-23 18:01:08,Apr. 23
Joseph R. Biden Jr.,Voters,04-22-21,53.83,59.323187,48.338772,41.11,46.616569,35.593764,21:22:11 22 Apr 2021,12.73,2021-04-22 21:22:11,Apr. 22
Joseph R. Biden Jr.,Voters,04-21-21,53.85,59.324807,48.37896,41.0,46.381067,35.616551,10:15:09 21 Apr 2021,12.85,2021-04-21 10:15:09,Apr. 21
Joseph R. Biden Jr.,Voters,04-20-21,53.74,59.276514,48.204099,41.49,46.764667,36.213229,13:35:08 20 Apr 2021,12.25,2021-04-20 13:35:08,Apr. 20
Joseph R. Biden Jr.,Voters,04-19-21,53.5,59.006867,47.999557,41.64,46.741425,36.541468,09:33:12 19 Apr 2021,11.86,2021-04-19 09:33:12,Apr. 19
Joseph R. Biden Jr.,Voters,04-16-21,53.5,59.006867,47.999557,41.64,46.741425,36.541468,15:54:07 16 Apr 2021,11.86,2021-04-16 15:54:07,Apr. 16
Joseph R. Biden Jr.,Voters,04-15-21,52.9,58.131287,47.661653,41.92,47.097277,36.737607,16:28:06 15 Apr 2021,10.98,2021-04-15 16:28:06,Apr. 15
Joseph R. Biden Jr.,Voters,04-14-21,52.96,58.385626,47.537785,41.99,47.285111,36.685075,14:09:06 14 Apr 2021,10.98,2021-04-14 14:09:06,Apr. 14
Joseph R. Biden Jr.,Voters,04-13-21,54.05,59.916044,48.193484,40.9,46.789827,35.008986,09:39:06 13 Apr 2021,13.16,2021-04-13 09:39:06,Apr. 13
Joseph R. Biden Jr.,Voters,04-12-21,54.1,59.879609,48.318321,40.84,46.606122,35.081321,10:07:10 12 Apr 2021,13.26,2021-04-12 10:07:10,Apr. 12
Joseph R. Biden Jr.,Voters,04-09-21,54.1,59.879609,48.318321,40.84,46.606122,35.081321,15:21:07  9 Apr 2021,13.26,2021-04-09 15:21:07,Apr. 09
Joseph R. Biden Jr.,Voters,04-08-21,53.77,59.281973,48.261446,41.09,46.95233,35.220873,20:50:08  8 Apr 2021,12.69,2021-04-08 20:50:08,Apr. 08
Joseph R. Biden Jr.,Voters,04-07-21,53.62,59.243755,47.986866,41.15,47.141924,35.157544,11:08:07  7 Apr 2021,12.47,2021-04-07 11:08:07,Apr. 07
Joseph R. Biden Jr.,Voters,04-06-21,53.35,59.171372,47.522169,41.32,47.410534,35.234712,10:01:08  6 Apr 2021,12.02,2021-04-06 10:01:08,Apr. 06
Joseph R. Biden Jr.,Voters,04-05-21,53.4,59.164134,47.635816,41.26,47.233888,35.283391,16:44:05  5 Apr 2021,12.14,2021-04-05 16:44:05,Apr. 05
Joseph R. Biden Jr.,Voters,04-04-21,53.41,58.964923,47.863864,40.74,46.537841,34.945123,21:48:05  4 Apr 2021,12.67,2021-04-04 21:48:05,Apr. 04
Joseph R. Biden Jr.,Voters,04-03-21,53.41,58.964923,47.863864,40.74,46.537841,34.945123,18:53:05  3 Apr 2021,12.67,2021-04-03 18:53:05,Apr. 03
Joseph R. Biden Jr.,Voters,04-02-21,53.41,58.964923,47.863864,40.74,46.537841,34.945123,15:20:07  2 Apr 2021,12.67,2021-04-02 15:20:07,Apr. 02
Joseph R. Biden Jr.,Voters,04-01-21,53.43,58.884899,47.976681,40.7,46.415696,34.988555,23:17:05  1 Apr 2021,12.73,2021-04-01 23:17:05,Apr. 01
Joseph R. Biden Jr.,Voters,03-31-21,53.55,58.942382,48.166785,40.57,46.160675,34.981749,19:48:07 31 Mar 2021,12.98,2021-03-31 19:48:07,Mar. 31
Joseph R. Biden Jr.,Voters,03-30-21,53.89,59.283695,48.487687,40.25,45.955217,34.538254,15:48:06 30 Mar 2021,13.64,2021-03-30 15:48:06,Mar. 30
Joseph R. Biden Jr.,Voters,03-29-21,54.03,59.566492,48.500006,40.05,46.020973,34.077346,11:09:09 29 Mar 2021,13.98,2021-03-29 11:09:09,Mar. 29
Joseph R. Biden Jr.,Voters,03-26-21,54.03,59.566492,48.500006,40.05,46.020973,34.077346,16:53:05 26 Mar 2021,13.98,2021-03-26 16:53:05,Mar. 26
Joseph R. Biden Jr.,Voters,03-25-21,53.85,59.293242,48.416704,40.05,46.012249,34.091766,21:13:05 25 Mar 2021,13.8,2021-03-25 21:13:05,Mar. 25
Joseph R. Biden Jr.,Voters,03-24-21,54.13,59.622079,48.642191,40.47,46.224973,34.707975,13:16:06 24 Mar 2021,13.67,2021-03-24 13:16:06,Mar. 24
Joseph R. Biden Jr.,Voters,03-23-21,54.81,60.444492,49.181242,39.57,45.474509,33.666511,09:57:06 23 Mar 2021,15.24,2021-03-23 09:57:06,Mar. 23
Joseph R. Biden Jr.,Voters,03-22-21,53.83,59.102381,48.552705,40.74,46.063465,35.412457,09:38:08 22 Mar 2021,13.09,2021-03-22 09:38:08,Mar. 22
Joseph R. Biden Jr.,Voters,03-19-21,53.83,59.102381,48.552705,40.74,46.063465,35.412457,12:55:07 19 Mar 2021,13.09,2021-03-19 12:55:07,Mar. 19
Joseph R. Biden Jr.,Voters,03-18-21,53.25,58.530787,47.971245,40.9,46.275862,35.518211,20:54:05 18 Mar 2021,12.35,2021-03-18 20:54:05,Mar. 18
Joseph R. Biden Jr.,Voters,03-17-21,53.27,58.519344,48.027549,40.86,46.157319,35.554015,17:05:06 17 Mar 2021,12.42,2021-03-17 17:05:06,Mar. 17
Joseph R. Biden Jr.,Voters,03-16-21,52.32,57.48026,47.158347,41.09,46.412986,35.774112,13:47:05 16 Mar 2021,11.23,2021-03-16 13:47:05,Mar. 16
Joseph R. Biden Jr.,Voters,03-15-21,52.11,57.228639,46.991532,41.24,46.488562,35.998127,10:35:07 15 Mar 2021,10.87,2021-03-15 10:35:07,Mar. 15
Joseph R. Biden Jr.,Voters,03-14-21,52.31,57.321887,47.301644,41.16,46.406983,35.905594,11:57:09 14 Mar 2021,11.16,2021-03-14 11:57:09,Mar. 14
Joseph R. Biden Jr.,Voters,03-12-21,52.31,57.321887,47.301644,41.16,46.406983,35.905594,22:00:08 12 Mar 2021,11.16,2021-03-12 22:00:08,Mar. 12
Joseph R. Biden Jr.,Voters,03-11-21,52.1,57.058787,47.144564,41.07,46.35449,35.785795,21:52:05 11 Mar 2021,11.03,2021-03-11 21:52:05,Mar. 11
Joseph R. Biden Jr.,Voters,03-10-21,53.1,57.936328,48.254922,40.43,45.870305,34.984686,13:46:05 10 Mar 2021,12.67,2021-03-10 13:46:05,Mar. 10
Joseph R. Biden Jr.,Voters,03-09-21,53.41,58.303004,48.514743,39.97,45.618367,34.316763,21:39:05  9 Mar 2021,13.44,2021-03-09 21:39:05,Mar. 09
Joseph R. Biden Jr.,Voters,03-08-21,53.55,58.400085,48.691934,39.9,45.44837,34.356076,09:23:07  8 Mar 2021,13.64,2021-03-08 09:23:07,Mar. 08
Joseph R. Biden Jr.,Voters,03-05-21,53.55,58.400085,48.691934,39.9,45.44837,34.356076,19:47:04  5 Mar 2021,13.64,2021-03-05 19:47:04,Mar. 05
Joseph R. Biden Jr.,Voters,03-04-21,53.64,58.478899,48.804706,39.69,45.1386,34.233908,20:59:04  4 Mar 2021,13.96,2021-03-04 20:59:04,Mar. 04
Joseph R. Biden Jr.,Voters,03-03-21,53.87,58.705794,49.039044,39.43,44.856936,34.012412,15:32:05  3 Mar 2021,14.44,2021-03-03 15:32:05,Mar. 03
Joseph R. Biden Jr.,Voters,03-02-21,55.02,59.958324,50.087916,37.9,43.524031,32.282061,10:54:06  2 Mar 2021,17.12,2021-03-02 10:54:06,Mar. 02
Joseph R. Biden Jr.,Voters,03-01-21,54.81,59.827685,49.788549,38.98,44.38766,33.57997,09:34:08  1 Mar 2021,15.82,2021-03-01 09:34:08,Mar. 01
Joseph R. Biden Jr.,Voters,02-26-21,54.81,59.827685,49.788549,38.98,44.38766,33.57997,09:55:06 26 Feb 2021,15.82,2021-02-26 09:55:06,Feb. 26
Joseph R. Biden Jr.,Voters,02-25-21,54.91,59.908057,49.919621,38.85,44.19477,33.509998,19:38:05 25 Feb 2021,16.06,2021-02-25 19:38:05,Feb. 25
Joseph R. Biden Jr.,Voters,02-24-21,54.77,59.673785,49.863475,38.75,44.037728,33.470029,13:00:08 24 Feb 2021,16.01,2021-02-24 13:00:08,Feb. 24
Joseph R. Biden Jr.,Voters,02-23-21,54.85,59.768219,49.92306,38.72,43.970702,33.469821,10:22:06 23 Feb 2021,16.13,2021-02-23 10:22:06,Feb. 23
Joseph R. Biden Jr.,Voters,02-22-21,54.84,59.64632,50.042548,38.75,43.878351,33.631536,09:40:09 22 Feb 2021,16.09,2021-02-22 09:40:09,Feb. 22
Joseph R. Biden Jr.,Voters,02-19-21,54.84,59.64632,50.042548,38.75,43.878351,33.631536,13:49:04 19 Feb 2021,16.09,2021-02-19 13:49:04,Feb. 19
Joseph R. Biden Jr.,Voters,02-18-21,55.45,60.28601,50.616302,38.34,43.468047,33.210054,21:23:04 18 Feb 2021,17.11,2021-02-18 21:23:04,Feb. 18
Joseph R. Biden Jr.,Voters,02-17-21,55.48,60.263214,50.706655,38.13,43.162002,33.089668,12:21:05 17 Feb 2021,17.36,2021-02-17 12:21:05,Feb. 17
Joseph R. Biden Jr.,Voters,02-16-21,55.49,60.475178,50.506459,37.52,42.580575,32.466156,09:35:06 16 Feb 2021,17.97,2021-02-16 09:35:06,Feb. 16
Joseph R. Biden Jr.,Voters,02-15-21,54.84,59.525625,50.146556,37.57,42.326914,32.818274,10:19:06 15 Feb 2021,17.26,2021-02-15 10:19:06,Feb. 15
Joseph R. Biden Jr.,Voters,02-12-21,54.84,59.525625,50.146556,37.57,42.326914,32.818274,13:57:05 12 Feb 2021,17.26,2021-02-12 13:57:05,Feb. 12
Joseph R. Biden Jr.,Voters,02-11-21,54.53,59.194453,49.858623,37.39,42.057544,32.721714,14:38:04 11 Feb 2021,17.14,2021-02-11 14:38:04,Feb. 11
Joseph R. Biden Jr.,Voters,02-10-21,54.6,59.219185,49.977997,37.22,41.84247,32.601282,20:14:05 10 Feb 2021,17.38,2021-02-10 20:14:05,Feb. 10
Joseph R. Biden Jr.,Voters,02-09-21,54.62,59.204079,50.032008,36.59,41.177859,32.005788,18:22:05  9 Feb 2021,18.03,2021-02-09 18:22:05,Feb. 09
Joseph R. Biden Jr.,Voters,02-08-21,54.11,58.626471,49.592739,36.43,40.947519,31.913787,09:37:05  8 Feb 2021,17.68,2021-02-08 09:37:05,Feb. 08
Joseph R. Biden Jr.,Voters,02-05-21,54.11,58.626471,49.592739,36.43,40.947519,31.913787,16:08:04  5 Feb 2021,17.68,2021-02-05 16:08:04,Feb. 05
Joseph R. Biden Jr.,Voters,02-04-21,54.27,58.745268,49.78958,36.17,40.651269,31.695581,19:52:05  4 Feb 2021,18.09,2021-02-04 19:52:05,Feb. 04
Joseph R. Biden Jr.,Voters,02-03-21,54.28,58.724795,49.842128,36.02,40.465724,31.583057,15:31:05  3 Feb 2021,18.26,2021-02-03 15:31:05,Feb. 03
Joseph R. Biden Jr.,Voters,02-02-21,54.58,59.032611,50.136898,35.38,39.828664,30.932952,15:41:05  2 Feb 2021,19.2,2021-02-02 15:41:05,Feb. 02
Joseph R. Biden Jr.,Voters,02-01-21,55.14,59.780656,50.503388,35.63,40.27097,30.993702,09:14:06  1 Feb 2021,19.51,2021-02-01 09:14:06,Feb. 01
Joseph R. Biden Jr.,Voters,01-29-21,55.14,59.780656,50.503388,35.63,40.27097,30.993702,16:55:08 29 Jan 2021,19.51,2021-01-29 16:55:08,Jan. 29
Joseph R. Biden Jr.,Voters,01-28-21,55.1,59.707971,50.492161,35.74,40.345062,31.129252,19:57:04 28 Jan 2021,19.36,2021-01-28 19:57:04,Jan. 28
Joseph R. Biden Jr.,Voters,01-27-21,54.45,59.16028,49.738435,36.01,40.722825,31.30098,17:10:08 27 Jan 2021,18.44,2021-01-27 17:10:08,Jan. 27
Joseph R. Biden Jr.,Voters,01-26-21,53.57,58.83284,48.30757,36.15,41.4096,30.88433,10:18:18 26 Jan 2021,17.42,2021-01-26 10:18:18,Jan. 26
